uniprot,ena,,
A0A7K5G4Y7,NWS52230.1,,
A0A7K5GE02,NWS55276.1,,
A0A7K5HH27,NWS68588.1,,
A0A7K5HR88,NWS71472.1,,
A0A7K5J3M9,NWS88350.1,,
A0A7K5J6K3,NWS89508.1,,
A0A7K5K2D2,NWT00356.1,,
A0A7K5K484,NWT01018.1,,
A0A7K5LGI3,NWT17241.1,,
A0A7K5LP46,NWT20208.1,,
A0A7K5M4R2,NWT25710.1,,
A0A7K5N957,NWT39666.1,,
A0A7K5NVU0,NWT46217.1,,
A0A7K5P4Q5,NWT50002.1,,
A0A7K5QHX0,NWT66925.1,,
A0A7K5QLW7,NWT68376.1,,
A0A7K5RM38,NWT80791.1,,
A0A7K5RUB8,NWT82530.1,,
A0A7K5S6D6,NWT87563.1,,
A0A7K5SM95,NWT93211.1,,
A0A7K5TAD5,NWU01292.1,,
A0A7K5UI91,NWU16412.1,,
A0A7K5V196,NWU22762.1,,
A0A7K5VMW6,NWU30347.1,,
A0A7K5W199,NWU34708.1,,
A0A7K5XQ88,NWU55215.1,,
A0A7K5XTM9,NWU56373.1,,
A0A7K5YI17,NWU64496.1,,
A0A7K5YJK0,NWU65036.1,,
A0A7K5Z079,NWU70930.1,,
A0A7K5ZV02,NWU81247.1,,
A0A7K6AP17,NWU91790.1,,
A0A7K6B161,NWU95964.1,,
A0A7K6CEV6,NWV12595.1,,
A0A7K6D5J5,NWV22251.1,,
A0A7K6D6T3,NWV21798.1,,
A0A7K6E4R4,NWV34229.1,,
A0A7K6E5H9,NWV34374.1,,
A0A7K6F1D2,NWV44082.1,,
A0A7K6FKG4,NWV51556.1,,
A0A7K6GJF1,NWV63443.1,,
A0A7K6HCX4,NWV73341.1,,
A0A7K6HMV4,NWV76943.1,,
A0A7K6I5M0,NWV82931.1,,
A0A7K6J1M2,NWV93708.1,,
A0A7K6JBU3,NWV97836.1,,
A0A7K6KHU3,NWW12167.1,,
A0A7K6KL65,NWW12465.1,,
A0A7K6KZK4,NWW18160.1,,
A0A7K6M176,NWW30886.1,,
A0A7K6NRY1,NWW51244.1,,
A0A7K6PEQ8,NWW59803.1,,
A0A7K6Q135,NWW67403.1,,
A0A7K6QEZ8,NWW72293.1,,
A0A7K6QLJ2,NWW74612.1,,
A0A7K6S5C2,NWW93476.1,,
A0A7K6SRD8,NWX00040.1,,
A0A7K6T3C4,NWX04709.1,,
A0A7K6TPZ1,NWX12674.1,,
A0A7K6TWI1,NWX14982.1,,
A0A7K6U6I2,NWX18424.1,,
A0A7K6UZ16,NWX27758.1,,
A0A7K6VNF5,NWX36713.1,,
A0A7K6W3G8,NWX41250.1,,
A0A7K6WCW9,NWX44215.1,,
A0A7K6XF48,NWX57881.1,,
A0A7K6XHK4,NWX58589.1,,
A0A7K6Z0F0,NWX76929.1,,
A0A7K6Z2J5,NWX77639.1,,
A0A7K6Z6F0,NWX79147.1,,
A0A7K6ZFM7,NWX82664.1,,
A0A7K6ZUT4,NWX87383.1,,
A0A7K7AYM6,NWY01281.1,,
A0A7K7C6M8,NWY16216.1,,
A0A7K7D684,NWY28556.1,,
A0A7K7DKR2,NWY33681.1,,
A0A7K7E5I6,NWY40491.1,,
A0A7K7EKR4,NWY45220.1,,
A0A7K7G7X6,NWY65693.1,,
A0A7K7GVT0,NWY73251.1,,
A0A7K7J0S5,NWZ00110.1,,
A0A7K7JS27,NWZ09290.1,,
A0A7K7JSE0,NWZ09431.1,,
A0A7K7KQN4,NWZ20857.1,,
A0A7K7L0E2,NWZ24283.1,,
A0A7K7LV48,NWZ34881.1,,
A0A7K7M8J7,NWZ39132.1,,
A0A7K7N263,NWZ49225.1,,
A0A7K7P773,NWZ63448.1,,
A0A7K7PDM8,NWZ65575.1,,
A0A7K7Q4M3,NWZ74836.1,,
A0A7K7QTI3,NWZ82611.1,,
A0A7K7RUN7,NWZ95453.1,,
A0A7K7SZH7,NXA10010.1,,
A0A7K7TZH1,NXA21361.1,,
A0A7K7UB39,NXA25502.1,,
A0A7K7UN23,NXA29716.1,,
A0A7K7UUX1,NXA32965.1,,
A0A7K7V1D8,NXA34292.1,,
A0A7K7W1M1,NXA46526.1,,
A0A7K7WDU9,NXA51843.1,,
A0A7K7XEA5,NXA63838.1,,
A0A7K7Y8G0,NXA74206.1,,
A0A7K7Z4D1,NXA84058.1,,
A0A7K7ZI42,NXA89972.1,,
A0A7K8A684,NXA97827.1,,
A0A7K8AD33,NXB00637.1,,
A0A7K8AT26,NXB04799.1,,
A0A7K8B0G5,NXB08453.1,,
A0A7K8C1E2,NXB20686.1,,
A0A7K8DAZ9,NXB35352.1,,
A0A7K8ET91,NXB54432.1,,
A0A7K8F6Q4,NXB59122.1,,
A0A7K8G984,NXC00778.1,,
A0A7K8GBA2,NXC01624.1,,
A0A7K8HQL6,NXC57597.1,,
A0A7K8I344,NXC62443.1,,
A0A7K8IPE4,NXD94465.1,,
A0A7K8JAH2,NXD99884.1,,
A0A7K8JYG1,NXE09182.1,,
A0A7K8K9M2,NXE11474.1,,
A0A7K8KXS9,NXE21222.1,,
A0A7K8L7U3,NXE23655.1,,
A0A7K8LRG7,NXE31592.1,,
A0A7K8MJK9,NXE41499.1,,
A0A7K8N6X4,NXE49017.1,,
A0A7K8NIB1,NXE52965.1,,
A0A7K8PEM5,NXE77789.1,,
A0A7K8PK26,NXE79665.1,,
A0A7K8QSR0,NXF08651.1,,
A0A7K8QW24,NXF08998.1,,
A0A7K8S999,NXF25858.1,,
A0A7K8SH75,NXF28710.1,,
A0A7K8TPX0,NXF44323.1,,
A0A7K8U994,NXF51027.1,,
A0A7K8WFN0,NXF77596.1,,
A0A7K8XDE7,NXF88977.1,,
A0A7K8YAH6,NXF99892.1,,
A0A7K9AKQ4,NXG28671.1,,
A0A7K9B6B1,NXG35746.1,,
A0A7K9BD59,NXG37767.1,,
A0A7K9BPZ3,NXG42147.1,,
A0A7K9CHT6,NXG51698.1,,
A0A7K9DF58,NXG62762.1,,
A0A7K9DFK8,NXG62880.1,,
A0A7K9ECW5,NXG74577.1,,
A0A7K9FGH4,NXG87651.1,,
A0A7K9FZ00,NXG94366.1,,
A0A7K9GH86,NXH00851.1,,
A0A7K9H1C8,NXH07621.1,,
A0A7K9HA34,NXH10729.1,,
A0A7K9I7T0,NXH22143.1,,
A0A7K9IXR4,NXH30867.1,,
A0A7K9JGI3,NXH36862.1,,
A0A7K9LKS1,NXH62556.1,,
A0A7K9LWU2,NXH67257.1,,
A0A7K9MRW0,NXH77451.1,,
A0A7K9N4C7,NXH81873.1,,
A0A7K9NNG5,NXH88530.1,,
A0A7K9PH93,NXH98598.1,,
A0A7K9QGJ6,NXI10665.1,,
A0A7K9R061,NXI17190.1,,
A0A7K9RUK1,NXI27619.1,,
A0A7K9S6E7,NXI31775.1,,
A0A7K9SKS0,NXI36448.1,,
A0A7K9SR29,NXI38699.1,,
A0A7K9TMA2,NXI48866.1,,
A0A7K9TWG4,NXI52784.1,,
A0A7K9V4U8,NXI67932.1,,
A0A7K9V687,NXI67673.1,,
A0A7K9W6G3,NXI80657.1,,
A0A7K9YKG1,NXJ09479.1,,
A0A7K9YV39,NXJ13000.1,,
A0A7K9Z5I3,NXJ17592.1,,
A0A7L0A675,NXJ29414.1,,
A0A7L0CE74,NXJ52341.1,,
A0A7L0CTJ4,NXJ63095.1,,
A0A7L0E9U4,NXJ79628.1,,
A0A7L0FNE5,NXJ96414.1,,
A0A7L0GIU8,NXK07018.1,,
A0A7L0GZB7,NXK12110.1,,
A0A7L0HCV0,NXK17549.1,,
A0A7L0IKH7,NXK32835.1,,
A0A7L0IPX6,NXK33882.1,,
A0A7L0L830,NXK65161.1,,
A0A7L0LX32,NXK73256.1,,
A0A7L0LZ71,NXK73902.1,,
A0A7L0M8X0,NXK77523.1,,
A0A7L0N6T0,NXK89174.1,,
A0A7L0PYC5,NXL10740.1,,
A0A7L0R393,NXL24032.1,,
A0A7L0RDK3,NXL27328.1,,
A0A7L0REZ0,NXL29037.1,,
A0A7L0RKE0,NXL30356.1,,
A0A7L0SVF9,NXL46575.1,,
A0A7L0SX99,NXL47221.1,,
A0A7L0TCI0,NXL51548.1,,
A0A7L0U539,NXL61979.1,,
A0A7L0V072,NXL72354.1,,
A0A7L0V462,NXL73678.1,,
A0A7L0WX50,NXL95770.1,,
A0A7L0WXD7,NXL96333.1,,
A0A7L0YVY2,NXM19188.1,,
A0A7L0ZVQ3,NXM32540.1,,
A0A7L1AP06,NXM43122.1,,
A0A7L1C931,NXM59498.1,,
A0A7L1DW58,NXM81217.1,,
A0A7L1F9S4,NXM98461.1,,
A0A7L1GE48,NXN12343.1,,
A0A7L1I2Y9,NXN32828.1,,
A0A7L1J550,NXN45734.1,,
A0A7L1JXD3,NXN54616.1,,
A0A7L1M343,NXN81595.1,,
A0A7L1MTE9,NXN90751.1,,
A0A7L1NA19,NXN95497.1,,
A0A7L1NL66,NXN99147.1,,
A0A7L1Q4V6,NXO17558.1,,
A0A7L1QF31,NXO23213.1,,
A0A7L1RBY2,NXO32118.1,,
A0A7L1S525,NXO43300.1,,
A0A7L1SFR1,NXO47409.1,,
A0A7L1SMP9,NXO50562.1,,
A0A7L1U8W1,NXO70061.1,,
A0A7L1UAS4,NXO70775.1,,
A0A7L1VHM2,NXO84840.1,,
A0A7L1XEZ5,NXP07504.1,,
A0A7L1Y9A0,NXP17424.1,,
A0A7L1YM58,NXP23613.1,,
A0A7L1Z5F9,NXP30237.1,,
A0A7L1ZFS2,NXP31994.1,,
A0A7L2ABX7,NXP44645.1,,
A0A7L2AQN2,NXP47720.1,,
A0A7L2BM79,NXQ25426.1,,
A0A7L2C287,NXQ30476.1,,
A0A7L2C8Q9,NXQ32828.1,,
A0A7L2E964,NXQ58509.1,,
A0A7L2EXZ0,NXQ66691.1,,
A0A7L2FKT3,NXQ74775.1,,
A0A7L2IF97,NXR09627.1,,
A0A7L2J7U0,NXR19630.1,,
A0A7L2K5Q4,NXR31268.1,,
A0A7L2L0P5,NXR41251.1,,
A0A7L2M915,NXR56329.1,,
A0A7L2MUQ1,NXR63721.1,,
A0A7L2MVB5,NXR63920.1,,
A0A7L2NLS3,NXR73113.1,,
A0A7L2PW28,NXR88709.1,,
A0A7L2QUW4,NXS00770.1,,
A0A7L2U310,NXS39923.1,,
A0A7L2VB64,NXS54431.1,,
A0A7L2VK44,NXS58285.1,,
A0A7L2X1G4,NXS76195.1,,
A0A7L2X6I9,NXS78820.1,,
A0A7L2XF80,NXS81522.1,,
A0A7L2YSW0,NXS97861.1,,
A0A7L2Z2G0,NXT01977.1,,
A0A7L3ABF2,NXT16803.1,,
A0A7L3AEC6,NXT17779.1,,
A0A7L3B7K4,NXT28382.1,,
A0A7L3BN49,NXT31868.1,,
A0A7L3E1A6,NXT61509.1,,
A0A7L3EGX3,NXT67833.1,,
A0A7L3EMT4,NXT69518.1,,
A0A7L3F8L2,NXT77236.1,,
A0A7L3G7B3,NXT88268.1,,
A0A7L3H948,NXU00916.1,,
A0A7L3I089,NXU09130.1,,
A0A7L3IIE3,NXU16984.1,,
A0A7L3JFR3,NXU28583.1,,
A0A7L3KFX4,NXU40412.1,,
A0A7L3KJ74,NXU41709.1,,
A0A7L3LAK2,NXU50691.1,,
A0A7L3LEJ4,NXU52575.1,,
A0A7L3NHX0,NXU78529.1,,
A0A7L3PSZ9,NXU94389.1,,
A0A7L3PV44,NXU95136.1,,
A0A7L3QA29,NXV00180.1,,
A0A7L3QXP4,NXV07840.1,,
A0A7L3R4T1,NXV10615.1,,
A0A7L3T2R6,NXV34557.1,,
A0A7L3U0A5,NXV44885.1,,
A0A7L3VJE0,NXV64598.1,,
A0A7L3VYS5,NXV69001.1,,
A0A7L3W8V2,NXV72860.1,,
A0A7L3X9X8,NXV84761.1,,
A0A7L3YEI9,NXV98219.1,,
A0A7L3YVV2,NXW05569.1,,
A0A7L3YYP8,NXW05624.1,,
A0A7L4A5C0,NXW20111.1,,
A0A7L4A760,NXW21259.1,,
A0A7L4AB92,NXW22148.1,,
A0A7L4BIE2,NXW37602.1,,
A0A7L4CDC1,NXW48080.1,,
A0A7L4CFF4,NXW48412.1,,
A0A7L4DHT9,NXW61437.1,,
A0A7L4E4N7,NXW68943.1,,
A0A7L4EW95,NXW79004.1,,
A0A7L4FKW7,NXW87277.1,,
A0A7L4GG52,NXX12176.1,,
A0A7L4GYF2,NXX18025.1,,
A0A7L4IG62,NXX63941.1,,
A0A7L4J1F2,NXY33638.1,,
A0A7L4J1U2,NXY33795.1,,
A0A7L4JNY1,NXY42499.1,,
A0A7L4K123,NXY46516.1,,
A0A7L4LCB6,NXY62906.1,,
A0A7L4LDI2,NXY62385.1,,
A0A7L4M8Z5,NXY74140.1,,
A0A7L4TNH4,PAM95149.1,,
A0A7L9WQB6,QOL82575.1,,
A0A7R8HDK3,CAF3025151.1,,
A0A7R8W5U6,CAD7224269.1,,
A0A7R8W5U6,CAG0883287.1,,
A0A7R8YU83,CAD7085532.1,,
A0A7R8Z3Z4,CAD7195117.1,,
A0A7R9A230,CAD7240363.1,,
A0A7R9A230,CAG0879018.1,,
A0A7R9EMJ5,CAD7437978.1,,
A0A7R9ENX4,CAD7437979.1,,
A0A7R9FE38,CAD7451831.1,,
A0A7R9FEC3,CAD7451832.1,,
A0A7R9GGI3,CAD7281586.1,,
A0A7R9GGI3,CAG0921738.1,,
A0A7R9GIG2,CAD7281587.1,,
A0A7R9GIG2,CAG0921739.1,,
A0A7R9JNJ2,CAD7585493.1,,
A0A7R9KUY0,CAD7629505.1,,
A0A7R9KUY0,CAG2109935.1,,
A0A7R9LBP1,CAD7638725.1,,
A0A7R9LBP1,CAG2161960.1,,
A0A7R9PG59,CAD7585494.1,,
A0A7R9QLX4,CAD7650770.1,,
A0A7R9QLX4,CAG2123074.1,,
A0A7S0A933,CAD8356433.1,,
A0A7S0FP92,CAD8370597.1,,
A0A7S0HNC9,CAD8496737.1,,
A0A7S0HQX8,CAD8496736.1,,
A0A7S0HXD1,CAD8504839.1,,
A0A7S0KPC0,CAD8587123.1,,
A0A7S0Q298,CAD8605516.1,,
A0A7S0SVJ1,CAD8716294.1,,
A0A7S0Y4G7,CAD8756575.1,,
A0A7S0YSB3,CAD8790622.1,,
A0A7S0ZMP4,CAD8826707.1,,
A0A7S0ZUU2,CAD8833307.1,,
A0A7S0ZZ33,CAD8836863.1,,
A0A7S1A0F9,CAD8838629.1,,
A0A7S1A241,CAD8839266.1,,
A0A7S1AHN0,CAD8854297.1,,
A0A7S1AIR7,CAD8854296.1,,
A0A7S1APR4,CAD8861391.1,,
A0A7S1AUJ4,CAD8865741.1,,
A0A7S1CKW5,CAD8920902.1,,
A0A7S1E5Q2,CAD8964374.1,,
A0A7S1EGA6,CAD8972451.1,,
A0A7S1EGC5,CAD8973880.1,,
A0A7S1GNC4,CAD8940781.1,,
A0A7S1GNW6,CAD8944523.1,,
A0A7S1H0T6,CAD8962115.1,,
A0A7S1I1Y2,CAD8998425.1,,
A0A7S1ILS8,CAD9015831.1,,
A0A7S1J953,CAD9035862.1,,
A0A7S1JF24,CAD9042176.1,,
A0A7S1JI94,CAD9044382.1,,
A0A7S1KSR7,CAD9083779.1,,
A0A7S1MBS2,CAD9127349.1,,
A0A7S1MVK7,CAD8982013.1,,
A0A7S1QHX3,CAD9138333.1,,
A0A7S1QQ77,CAD9145179.1,,
A0A7S1RPH6,CAD9172211.1,,
A0A7S1VVS5,CAD9312399.1,,
A0A7S1W9A5,CAD9155277.1,,
A0A7S1YFW8,CAD9302561.1,,
A0A7S1YMD4,CAD9314973.1,,
A0A7S1YXI5,CAD9322401.1,,
A0A7S2DRP3,CAD9462154.1,,
A0A7S2FKI7,CAD9397323.1,,
A0A7S2GD55,CAD9446418.1,,
A0A7S2GPC5,CAD9463230.1,,
A0A7S2GZH3,CAD9476116.1,,
A0A7S2H816,CAD9483132.1,,
A0A7S2HYH8,CAD9503468.1,,
A0A7S2IU13,CAD9529097.1,,
A0A7S2J6H5,CAD9538071.1,,
A0A7S2M362,CAD9623890.1,,
A0A7S2MC47,CAD9474760.1,,
A0A7S2NFC6,CAD9535863.1,,
A0A7S2PUJ2,CAD9620613.1,,
A0A7S2TNM7,CAD9761413.1,,
A0A7S2UWJ2,CAD9861278.1,,
A0A7S2VHZ0,CAD9632420.1,,
A0A7S3B3D5,CAE0123478.1,,
A0A7S3CK30,CAE0228597.1,,
A0A7S3DCW9,CAE0253312.1,,
A0A7S3H894,CAE0287997.1,,
A0A7S3H894,CAE0287998.1,,
A0A7S3HAM3,CAE0289877.1,,
A0A7S3HFK2,CAE0294074.1,,
A0A7S3HIG4,CAE0295906.1,,
A0A7S3HM50,CAE0298361.1,,
A0A7S3HT63,CAE0303418.1,,
A0A7S3IJD1,CAE0324192.1,,
A0A7S3JKA1,CAE0355574.1,,
A0A7S3JKA1,CAE0355575.1,,
A0A7S3JLK3,CAE0358478.1,,
A0A7S3K7E6,CAE0376581.1,,
A0A7S3KD78,CAE0381249.1,,
A0A7S3KRQ0,CAE0391502.1,,
A0A7S3LYV4,CAE0272412.1,,
A0A7S3LZ62,CAE0273827.1,,
A0A7S3MBR4,CAE0295075.1,,
A0A7S3MBX4,CAE0295333.1,,
A0A7S3MCT7,CAE0295100.1,,
A0A7S3MHS6,CAE0302354.1,,
A0A7S3MWI8,CAE0325257.1,,
A0A7S3MYL2,CAE0331568.1,,
A0A7S3NV28,CAE0387720.1,,
A0A7S3PET0,CAE0431798.1,,
A0A7S3S8U7,CAE0547647.1,,
A0A7S3SAK2,CAE0548651.1,,
A0A7S3SM44,CAE0558823.1,,
A0A7S3SYV6,CAE0567740.1,,
A0A7S3TL98,CAE0587885.1,,
A0A7S4A0R4,CAE0700194.1,,
A0A7S4A0R4,CAH0371841.1,,
A0A7S4BKP6,CAE0769067.1,,
A0A7S4EDV1,CAE0706386.1,,
A0A7S4EDV1,CAH0377811.1,,
A0A7S4K7I3,CAE2286055.1,,
A0A7S4L7F5,CAE2317465.1,,
A0A7S4NLJ0,CAE2296481.1,,
A0A7S4R1P6,CAE4600054.1,,
A0A7S4SW99,CAE4658111.1,,
A0A7S4U813,CAE2336013.1,,
A0A7S4UT29,CAE2327605.1,,
A0A7S9WH85,QPI86486.1,,
A0A7T8KFS5,QQP54938.1,,
A0A7V4HF67,HGS67538.1,,
A0A7V4J1S9,HGT53921.1,,
A0A7V5WHG4,HHO47130.1,,
A0A7V5WKQ5,HHO48784.1,,
A0A7V7F2Q1,HIJ79081.1,,
A0A7V7MYB3,KAA3638282.1,,
A0A7V9UHG9,MBA2728002.1,,
A0A7W0EL17,MBA3015371.1,,
A0A7W0MS88,MBA3326618.1,,
A0A7W1GSE3,MBA3721302.1,,
A0A7W1GUH7,MBA3722006.1,,
A0A7W1GV17,MBA3722004.1,,
A0A7W1GVN4,MBA3722992.1,,
A0A7W1GVP0,MBA3722005.1,,
A0A7W1GW17,MBA3722873.1,,
A0A7W1WKH1,MBA4491426.1,,
A0A7W6DR90,MBB3987760.1,,
A0A7X3Y7D8,MYE00593.1,,
A0A7X4CCZ2,MYF46969.1,,
A0A7X5CF38,NBH17923.1,,
A0A7X6TJK1,NLB07475.1,,
A0A7X8IXZ7,NLK64350.1,,
A0A7X9Y572,NMF37274.1,,
A0A7Y2IZM1,NNF72735.1,,
A0A7Y2V225,NNK23474.1,,
A0A7Y3BE92,NNL18458.1,,
A0A7Y3VYR6,NNT71701.1,,
A0A7Y3X7X3,NOG20065.1,,
A0A7Y4YBD6,NOT92254.1,,
A0A7Y7A4P3,NVK60535.1,,
A0A7Y7A7C4,NVK61676.1,,
A0A7Y7LMZ1,NVM77098.1,,
A0A803KLK6,AAI60387.1,,
A0A804I6D9,CAG1863006.1,,
A0A804I7D2,CAG1848876.1,,
A0A804JXR3,CAG1857216.1,,
A0A811JTQ6,CAD5206683.1,,
A0A811JTQ6,CAG9082759.1,,
A0A811K1Q6,CAD5209260.1,,
A0A811K1Q6,CAG9088869.1,,
A0A811UDR9,CAD6996961.1,,
A0A811UEB0,CAD6996960.1,,
A0A812DLB0,CAE1302831.1,,
A0A812GRI9,CAE6929071.1,,
A0A812I2K8,CAE6972119.1,,
A0A812J390,CAE7193021.1,,
A0A812MLC7,CAE7258202.1,,
A0A812P656,CAE7351776.1,,
A0A812QAT3,CAE7376019.1,,
A0A812QD01,CAE7365149.1,,
A0A812REY3,CAE7435051.1,,
A0A812T9K2,CAE7512674.1,,
A0A812TA48,CAE7523677.1,,
A0A812TFG8,CAE7533178.1,,
A0A812TG93,CAE7519730.1,,
A0A812UKR9,CAE7568756.1,,
A0A812WQW3,CAE7696465.1,,
A0A813CEK2,CAE7940770.1,,
A0A813H6C9,CAE8633509.1,,
A0A813HV80,CAE8641402.1,,
A0A813HVH5,CAE8641339.1,,
A0A813J9Z7,CAE8667990.1,,
A0A813LS86,CAE8736460.1,,
A0A813M262,CAF0707109.1,,
A0A813M2R6,CAF0707106.1,,
A0A813NFL2,CAF0738933.1,,
A0A813NJR6,CAF0740770.1,,
A0A813NJR6,CAF0752465.1,,
A0A813NMT4,CAF0740496.1,,
A0A813NMT4,CAF1100196.1,,
A0A813PIF4,CAF0751144.1,,
A0A813PP02,CAF0756911.1,,
A0A813PRY4,CAF0756895.1,,
A0A813Q6C2,CAF0762607.1,,
A0A813Q6C2,CAF1500575.1,,
A0A813QMJ0,CAF0769654.1,,
A0A813QNW1,CAF0769636.1,,
A0A813RPI7,CAF0784965.1,,
A0A813RPI7,CAF0836616.1,,
A0A813RRA1,CAF0788661.1,,
A0A813RTK1,CAF0784947.1,,
A0A813RTK1,CAF0836597.1,,
A0A813RWJ8,CAF0788676.1,,
A0A813URK8,CAF0827132.1,,
A0A813URK8,CAF1095080.1,,
A0A813VF26,CAF0840830.1,,
A0A813VIS8,CAF0840852.1,,
A0A813WYP0,CAF0862538.1,,
A0A813X061,CAF0862520.1,,
A0A813XKV1,CAF0868372.1,,
A0A813YAF0,CAF0881359.1,,
A0A813YAF0,CAF3667496.1,,
A0A813YG32,CAF0883916.1,,
A0A813ZMQ0,CAF0901190.1,,
A0A813ZMQ0,CAF3670530.1,,
A0A814AZ14,CAF0919609.1,,
A0A814BI18,CAF0927104.1,,
A0A814DG20,CAF0915882.1,,
A0A814DG20,CAF0953874.1,,
A0A814DG20,CAF3694120.1,,
A0A814DG20,CAF3729205.1,,
A0A814FUK6,CAF0989644.1,,
A0A814GNA7,CAF0883691.1,,
A0A814GNA7,CAF0998553.1,,
A0A814GRC5,CAF1000228.1,,
A0A814H391,CAF1004563.1,,
A0A814H391,CAF3775933.1,,
A0A814H587,CAF1005915.1,,
A0A814IBC7,CAF1021218.1,,
A0A814IBC7,CAF1669112.1,,
A0A814II26,CAF1026200.1,,
A0A814JSC6,CAF1041742.1,,
A0A814JSC6,CAF1339867.1,,
A0A814JSC6,CAF3582262.1,,
A0A814JW26,CAF1042742.1,,
A0A814MKF9,CAF1080613.1,,
A0A814MKF9,CAF1136710.1,,
A0A814MKF9,CAF1139930.1,,
A0A814MLG8,CAF1080632.1,,
A0A814MLG8,CAF1136728.1,,
A0A814MLG8,CAF1139949.1,,
A0A814NDR3,CAF1092159.1,,
A0A814NWL5,CAF1099581.1,,
A0A814QWI3,CAF1126043.1,,
A0A814QWI3,CAF1930015.1,,
A0A814QZI0,CAF1127004.1,,
A0A814QZI0,CAF3890574.1,,
A0A814R0J6,CAF1081216.1,,
A0A814R0J6,CAF1127081.1,,
A0A814RTA5,CAF1138280.1,,
A0A814RTA5,CAF3902005.1,,
A0A814TXK5,CAF1167174.1,,
A0A814XYG1,CAF1221885.1,,
A0A814XYG1,CAF3985201.1,,
A0A814ZBI2,CAF1241605.1,,
A0A814ZC17,CAF1241585.1,,
A0A815CXM5,CAF1293756.1,,
A0A815CXM5,CAF1571050.1,,
A0A815CZY5,CAF1294093.1,,
A0A815CZY5,CAF1571334.1,,
A0A815DMM7,CAF1299861.1,,
A0A815GHT5,CAF1041761.1,,
A0A815GHT5,CAF1339886.1,,
A0A815GHT5,CAF3582273.1,,
A0A815IKW3,CAF1367320.1,,
A0A815M1Y4,CAF0895546.1,,
A0A815M1Y4,CAF1418516.1,,
A0A815M369,CAF1417957.1,,
A0A815MDX2,CAF1423247.1,,
A0A815MEN3,CAF1423281.1,,
A0A815MPX3,CAF1427578.1,,
A0A815MPX3,CAF3888861.1,,
A0A815NN53,CAF1436805.1,,
A0A815P3A0,CAF1443569.1,,
A0A815P8A5,CAF1445496.1,,
A0A815QHI6,CAF1462177.1,,
A0A815QHI6,CAF4332193.1,,
A0A815SVB5,CAF1496869.1,,
A0A815T9D4,CAF1500697.1,,
A0A815UIH1,CAF1518097.1,,
A0A815VFN0,CAF1527575.1,,
A0A815WIJ0,CAF1545242.1,,
A0A815WIJ0,CAF4405903.1,,
A0A815XH85,CAF1557476.1,,
A0A815Z8G2,CAF1580002.1,,
A0A815Z8G2,CAF4446910.1,,
A0A816AZI9,CAF1603537.1,,
A0A816CIW9,CAF1622707.1,,
A0A816CNQ7,CAF1622712.1,,
A0A816FBF7,CAF1542709.1,,
A0A816FBF7,CAF1658122.1,,
A0A816FPQ0,CAF1664240.1,,
A0A816G7R3,CAF1671517.1,,
A0A816GW30,CAF1678524.1,,
A0A816L7C2,CAF1126060.1,,
A0A816L7C2,CAF1930017.1,,
A0A816MNZ4,CAF0991515.1,,
A0A816MNZ4,CAF1242476.1,,
A0A816MNZ4,CAF1998986.1,,
A0A816NPJ1,CAF2037674.1,,
A0A816NPJ1,CAF2037996.1,,
A0A816NPL8,CAF2037679.1,,
A0A816NPL8,CAF2038001.1,,
A0A816PDJ2,CAF2046462.1,,
A0A816PDJ2,CAF4205920.1,,
A0A816QMU7,CAF2063927.1,,
A0A816S8X2,CAF2082672.1,,
A0A816S8X2,CAF2131751.1,,
A0A816VJM4,CAF2120944.1,,
A0A816X8J4,CAF2143264.1,,
A0A817C669,CAF2404375.1,,
A0A817C669,CAF2821081.1,,
A0A817C669,CAF3888233.1,,
A0A817C669,CAF3944297.1,,
A0A817ERX1,CAF2692725.1,,
A0A817ERX1,CAF2851605.1,,
A0A817ERX1,CAF3121511.1,,
A0A817ERX1,CAF4304075.1,,
A0A817ERX1,CAF4402182.1,,
A0A817H3V5,CAF2834254.1,,
A0A817H3V5,CAF4270942.1,,
A0A817K6F9,CAF2986338.1,,
A0A817KDU5,CAF2604074.1,,
A0A817KDU5,CAF2982297.1,,
A0A817KHQ5,CAF2986356.1,,
A0A817NTF0,CAF3130140.1,,
A0A817NTF0,CAF4216468.1,,
A0A817PGM3,CAF2583482.1,,
A0A817PGM3,CAF3161506.1,,
A0A817S2L0,CAF2646622.1,,
A0A817S2L0,CAF2680300.1,,
A0A817S2L0,CAF3275067.1,,
A0A817S2L0,CAF4092181.1,,
A0A817S2L0,CAF4337387.1,,
A0A817S2L0,CAF4367302.1,,
A0A817SYT5,CAF2858809.1,,
A0A817SYT5,CAF2910651.1,,
A0A817SYT5,CAF3304814.1,,
A0A817SYT5,CAF4287438.1,,
A0A817SYT5,CAF4408536.1,,
A0A817WDH5,CAF3354381.1,,
A0A817WDJ0,CAF3354390.1,,
A0A817Y620,CAF3376511.1,,
A0A817Y620,CAF4401533.1,,
A0A817YDV5,CAF3377134.1,,
A0A818B6M7,CAF3413712.1,,
A0A818BS17,CAF3191983.1,,
A0A818BS17,CAF3305442.1,,
A0A818BS17,CAF3310671.1,,
A0A818BS17,CAF3419988.1,,
A0A818DVK7,CAF3448612.1,,
A0A818FVZ7,CAF3480173.1,,
A0A818HHA6,CAF1039993.1,,
A0A818HHA6,CAF1337975.1,,
A0A818HHA6,CAF3508719.1,,
A0A818HHA6,CAF3566101.1,,
A0A818I4R9,CAF3516351.1,,
